Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Flow_Code,Flow_Label,Flow_Hidden,Flow_Note,Flow_Order,Category_Code,Category_Label,Category_Level,Category_Hidden,Category_Expand,Category_Note,Category_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label,M5022_Value,M5022_Footnote_Code,M5022_Footnote_Text,M5022_MissingValue_Code,M5022_MissingValue_Label,M4024_Value,M4024_Footnote_Code,M4024_Footnote_Text,M4024_MissingValue_Code,M4024_MissingValue_Label,M5025_Value,M5025_Footnote_Code,M5025_Footnote_Text,M5025_MissingValue_Code,M5025_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SK23,"Other personal, cultural, and recreational services, Heritage and recreational services",6,False,True,,145,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SK23,"Other personal, cultural, and recreational services, Heritage and recreational services",6,False,True,,145,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SK23,"Other personal, cultural, and recreational services, Heritage and recreational services",6,False,True,,145,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SK23,"Other personal, cultural, and recreational services, Heritage and recreational services",6,False,True,,145,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SK23,"Other personal, cultural, and recreational services, Heritage and recreational services",6,False,True,,145,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0,0,,,,0,0,,,,0,0,,,,-100,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.02103330907436376,0,,,,30885952.65,0,,,,0.4111994756562142,0,,,,-24.90961752655295,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.004850530454853976,0,,,,10726000,0,,,,0.7226627035460955,0,,,,-23.598546905050227,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SF4,"Pension and standardized guaranteed services",5,False,True,,84,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SJ312,"Engineering services",7,False,True,,126,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.03164621592806519,0,,,,41131702.4,0,,,,0.6056811114694296,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.007543903726777259,0,,,,14039000,0,,,,7.939476808302424,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0.7777029950057448,0,,,,599806438.4225,0,,,,8.832394700255826,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SJ34,"Trade-related services",6,False,True,,134,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,01,"Imports",False,,2,SJ34,"Trade-related services",6,False,True,,134,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SJ34,"Trade-related services",6,False,True,,134,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.10308206413576543,0,,,,8234605000,0,,,,96.9657393659632,0,,,,-0.7513563612243814,0,,,,9.16678,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.0014444773510988956,0,,,,126558000,0,,,,98.20289585176218,0,,,,66.86130949838162,0,,,,0.14088,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.11228401868783101,0,,,,8296944621.19864,0,,,,96.44268139297013,0,,,,-24.73248414313929,0,,,,9.16261,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.0009523281266749632,0,,,,75846222.4589143,0,,,,100,0,,,,-7.738158459575004,0,,,,0.08376,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.16432779426543984,0,,,,11023274153.1915,0,,,,97.57805482586483,0,,,,62.83782472328909,0,,,,9.72896,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.0011210542862899475,0,,,,82207574.8679717,0,,,,100,0,,,,-12.087172308681446,0,,,,0.07256,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.11718112784335828,0,,,,6769480108.15263,0,,,,96.01603677581244,0,,,,24.502540423946925,0,,,,9.68373,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.001477571601509876,0,,,,93510329.523947,0,,,,100,0,,,,39.55097062825328,0,,,,0.13377,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.10945504580489797,0,,,,5437222473.61515,0,,,,97.04911498265102,0,,,,-32.1227473917869,5,"Estimated",,,9.91812,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.0012769687711545678,0,,,,67008010.838596806,0,,,,100,0,,,,-85.25940612919138,0,,,,0.12223,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.13279927984191936,5,"Estimated",,,8010375000,5,"Estimated",,,97.9891871975597,5,"Estimated",,,-18.024809998494533,5,"Estimated",,,9.63518,5,"Estimated",,
024,"Angola",True,1940,2102,5,True,True,,38,2019,02,"Exports",False,,1,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.00719241938790878,0,,,,454581487.190251,0,,,,100,0,,,,-27.972773879204595,0,,,,0.54679,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,01,"Imports",False,,2,SOX,"Memo item: Commercial services",2,False,True,"Commercial services cover all service categories, except trade in government goods and services.",156,0.16835333774228367,0,,,,9771706536.88377,0,,,,96.85017635940297,0,,,,-24.272092553226415,5,"Estimated",,,9.64124,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0.735745434207552,0,,,,651160880.88,0,,,,8.669216579456698,0,,,,8.561835813660636,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0.7024060237988337,0,,,,645841877.27,0,,,,5.108196859637598,0,,,,-0.8168493787298274,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,1.6091785667404892,0,,,,1687830802.28,0,,,,7.623670966106371,0,,,,161.3380862533303,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SL,"Government goods and services n.i.e.",2,False,True,"Government goods and services n.i.e. cover:
(a) goods and services supplied by and to enclaves, such as embassies, military bases, and international organizations; (b) goods and services acquired from the host economy by diplomats, consular staff, and military personnel located abroad and their dependents; and  (c) services supplied by and to governments and not included in other categories of services.",147,0.8868675861242814,0,,,,959033509.89,0,,,,5.00293572196643,0,,,,-43.17952317290968,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,01,"Imports",False,,2,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,02,"Exports",False,,1,SK24,"Other personal services (other than audiovisual and related, other than health, education and heritage)",6,False,True,,146,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
